2.899547581903275955e+02,2.874301675977653758e+02,2.580742049469964741e+02,2.739173553719008396e+02,4.688881118881118937e+02,4.384964639321074742e+02,4.688881118881118937e+02,4.569465875370920003e+02,4.750000000000000000e+02,4.643333333333333144e+02,4.848249999999999886e+02,3.211071428571428328e+02,3.208976377952756138e+02,4.653322683706070393e+02,3.717836734693877361e+02,3.854326923076923208e+02,4.555491071428571672e+02,4.612812500000000000e+02,1.213671497584541044e+02,2.170260869565217376e+02,1.644026845637583847e+02,4.735322580645161565e+02,3.929261083743842278e+02,3.208976377952756138e+02,3.677790697674418539e+02,4.787788944723617988e+02,4.934210526315789593e+02,2.851538461538461320e+02,4.328212121212121133e+02,2.217014084507042355e+02,7.976000000000000512e+01,3.654647058823529164e+02,3.001272727272727252e+02,3.854326923076923208e+02,2.874301675977653758e+02,3.826726618705035889e+02,3.826726618705035889e+02,4.579908256880734143e+02,4.579908256880734143e+02,3.440367346938775768e+02,2.915944881889763565e+02,4.635188679245283083e+02,1.860239234449760772e+02,4.384964639321074742e+02,4.384964639321074742e+02,4.161432291666666856e+02,3.025277777777777715e+02,1.869378238341969052e+02,7.175000000000000000e+01,7.198876404494382086e+01,6.020000000000000284e+01,2.170260869565217376e+02,6.934285714285714164e+01,5.352100840336134269e+01,4.192478632478632221e+02,2.854352159468438686e+02,9.088839285714286120e+01,2.677777777777777715e+02,2.628767123287670984e+02,2.830833333333333144e+02,2.792959999999999923e+02,1.404456140350877149e+02,2.169462365591397770e+02,3.677790697674418539e+02,3.723228699551569321e+02,4.384964639321074742e+02,4.328212121212121133e+02,4.589285714285714448e+02,2.029017857142857224e+02,3.011739130434782510e+02,4.464893617021276384e+01,3.476407766990291179e+02,4.916744186046511800e+02,4.936850393700787549e+02,3.900833333333333144e+02,3.832600896860986381e+02,2.095025641025640937e+02,4.271098901098901024e+02,4.271098901098901024e+02,4.089367816091954069e+02,2.469900990099010016e+02,2.441549295774647987e+02,2.601052631578947398e+02,1.985695652173913004e+02,1.590648967551622377e+02,3.001272727272727252e+02,3.105090909090909008e+02,4.128658536585365937e+02,2.985468750000000000e+02,2.851538461538461320e+02,1.825636363636363626e+02,2.874301675977653758e+02,4.555491071428571672e+02,4.612812500000000000e+02,1.292825396825396922e+02,3.826726618705035889e+02,4.056490384615384528e+02,3.923024390243902531e+02,1.538264462809917461e+02,3.675801104972375697e+02,4.425882352941176237e+02,4.782472527472527304e+02,2.469900990099010016e+02,3.577683823529411598e+02,3.484396135265700423e+02,4.643333333333333144e+02,4.750000000000000000e+02,4.192478632478632221e+02,8.721686746987951722e+01,8.153953488372093261e+01,2.762814371257484822e+02,2.854352159468438686e+02,3.892405063291139555e+01,3.923857868020304807e+01,4.795454545454545325e+01,2.945614973262032095e+02,3.929261083743842278e+02,4.426829268292682684e+01,1.276022727272727337e+02,1.149717741935483843e+02,7.573880597014925797e+01,4.128658536585365937e+02,3.288511904761904816e+02,3.218333333333333144e+02,4.328212121212121133e+02,3.218333333333333144e+02,3.189513888888889142e+02,2.029017857142857224e+02,2.242580645161290320e+01,6.320000000000000284e+01,2.217014084507042355e+02,2.405200000000000102e+02,4.788877551020408418e+02,4.890763358778626184e+02,1.026727272727272720e+02,1.968414634146341484e+02,1.998827586206896569e+02,3.447447916666666856e+02,1.300065359477124218e+02,1.733181818181818130e+02,1.671122807017543721e+02,1.869378238341969052e+02,3.180232558139534831e+02,3.011739130434782510e+02,3.034214559386973065e+02,4.912569444444444571e+02,4.936850393700787549e+02,1.236126126126126081e+02,2.207355072463768124e+02,2.347254335260115568e+02,2.373773584905660243e+02,1.624545454545454675e+02,1.538264462809917461e+02,4.938924731182795540e+02,4.271098901098901024e+02,1.732024793388429771e+02,2.668670212765957217e+02,1.262399999999999949e+02,1.180128205128205110e+02,2.169462365591397770e+02,9.088839285714286120e+01,7.402158273381294862e+01,4.735322580645161565e+02,3.208976377952756138e+02,3.105090909090909008e+02,3.211071428571428328e+02,1.447368421052631504e+01,1.576073752711496638e+02,3.677790697674418539e+02,1.112171717171717233e+02,1.262374301675977648e+02,1.149717741935483843e+02,6.340526315789473699e+01,4.653322683706070393e+02,4.161432291666666856e+02,2.580742049469964741e+02,1.825636363636363626e+02,1.748461538461538396e+02,1.811541095890410986e+02,1.768342541436464046e+02,1.968414634146341484e+02,9.344047619047618980e+01,8.180707395498392032e+01,1.026727272727272720e+02,3.739704433497536797e+02,3.034214559386973065e+02,2.892904564315352900e+02,3.011739130434782510e+02,4.502912280701754639e+02,3.739704433497536797e+02,4.243654822335025187e+02,4.288131487889273217e+02,1.538264462809917461e+02,1.831428571428571317e+01,1.538264462809917461e+02,1.624545454545454675e+02,1.397747524752475385e+02,3.675801104972375697e+02,4.793432835820895548e+02,4.938924731182795540e+02,4.932113821138211165e+02,4.932113821138211165e+02,4.782472527472527304e+02,4.793432835820895548e+02,7.976000000000000512e+01,7.198876404494382086e+01,7.175000000000000000e+01,9.012093023255813762e+01,1.644026845637583847e+02,1.501775700934579447e+02,2.044852941176470651e+01,3.996894409937888071e+01,6.934285714285714164e+01,5.352100840336134269e+01,3.892405063291139555e+01,4.795454545454545325e+01,3.731736526946107801e+01,3.923857868020304807e+01,3.211071428571428328e+02,3.105090909090909008e+02,4.426829268292682684e+01,3.731736526946107801e+01,3.208976377952756138e+02,3.001272727272727252e+02,3.105090909090909008e+02,4.553278688524590052e+02,7.258064516129032029e+00,2.851538461538461320e+02,4.161432291666666856e+02,2.398952380952380850e+02,2.283579766536965110e+02,2.405200000000000102e+02,2.217014084507042355e+02,3.025277777777777715e+02,3.037726161369193392e+02,1.491119402985074487e+02,1.654791666666666572e+02,2.283579766536965110e+02,2.226008968609865519e+02,2.398952380952380850e+02,3.636842105263158231e+01,7.357664233576642232e+00,4.425882352941176237e+02,2.339948453608247405e+02,2.469900990099010016e+02,2.354749999999999943e+02,2.199798657718120865e+02,2.601052631578947398e+02,2.469900990099010016e+02,1.712448979591836746e+02,4.089367816091954069e+02,4.271098901098901024e+02,2.339948453608247405e+02,2.267373737373737299e+02,2.469900990099010016e+02,1.944977168949771738e+02,1.944977168949771738e+02,1.863666666666666742e+02,1.170896226415094361e+02,2.529880239520958014e+02,2.668670212765957217e+02,2.441549295774647987e+02,2.830833333333333144e+02,2.739173553719008396e+02,2.677777777777777715e+02,2.945614973262032095e+02,2.792959999999999923e+02,2.196742671009772039e+02,2.169462365591397770e+02,2.303009259259259238e+02,3.929261083743842278e+02,1.447368421052631504e+01,4.688881118881118937e+02,1.860239234449760772e+02,1.977607843137254804e+02,1.860239234449760772e+02,2.196742671009772039e+02,3.052631578947368496e+01,3.288511904761904816e+02,2.851538461538461320e+02,6.340526315789473699e+01,2.985468750000000000e+02,2.851538461538461320e+02,3.464419889502762544e+02,3.326696832579185781e+01,2.242580645161290320e+01,4.611006289308176065e+01,1.265479452054794507e+02,4.555491071428571672e+02,1.379416666666666629e+02,3.636842105263158231e+01,2.912162162162162105e+01,1.167627118644067821e+02,1.103400000000000034e+02,1.300065359477124218e+02,3.725533980582524123e+02,4.398993055555555429e+02,3.826726618705035889e+02,9.394240837696335689e+01,2.095025641025640937e+02,2.023474903474903499e+02,4.425882352941176237e+02,4.782472527472527304e+02,1.464155844155844193e+02,4.271098901098901024e+02,3.719036144578313383e+02,3.577683823529411598e+02,1.515300000000000011e+02,1.712448979591836746e+02,3.788678160919540119e+02,3.719036144578313383e+02,9.012093023255813762e+01,7.976000000000000512e+01,2.331808510638297776e+02,2.915944881889763565e+02,2.854352159468438686e+02,3.654647058823529164e+02,2.739173553719008396e+02,2.482500000000000000e+02,3.208976377952756138e+02,3.001272727272727252e+02,4.569465875370920003e+02,4.553278688524590052e+02,4.128658536585365937e+02,1.112171717171717233e+02,4.328212121212121133e+02,4.161432291666666856e+02,4.328212121212121133e+02,3.717836734693877361e+02,2.242580645161290320e+01,3.304024390243902189e+02,2.912162162162162105e+01,3.636842105263158231e+01,2.087586206896551744e+01,3.346192660550458982e+02,3.447447916666666856e+02,1.506388888888888857e+02,6.329299363057324967e+01,8.169082125603864597e+01,3.476407766990291179e+02,3.281269841269841550e+02,6.255897435897436054e+01,7.798604651162790447e+01,1.538264462809917461e+02,1.397747524752475385e+02,1.624545454545454675e+02,3.876939655172413950e+02,3.826726618705035889e+02,4.932113821138211165e+02,4.938924731182795540e+02,4.793432835820895548e+02,3.240758293838862869e+01,3.832600896860986381e+02,3.719036144578313383e+02,2.023474903474903499e+02,2.199798657718120865e+02,6.734170854271356177e+01,1.002912621359223344e+01,2.044852941176470651e+01,2.116883116883117033e+00,2.331808510638297776e+02,2.945614973262032095e+02,2.792959999999999923e+02,2.830833333333333144e+02,2.303009259259259238e+02,2.482500000000000000e+02,1.860239234449760772e+02,1.977607843137254804e+02,8.296774193548387188e+01,4.688881118881118937e+02,4.553278688524590052e+02,3.052631578947368496e+01,4.384964639321074742e+02,2.985468750000000000e+02,2.851538461538461320e+02,3.802882882882882996e+02,4.933551912568306079e+02,1.232513089005235543e+02,3.705819672131147513e+02,1.126064516129032285e+02,1.026727272727272720e+02,3.025277777777777715e+02,3.037726161369193392e+02,9.467193675889328119e+01,8.169082125603864597e+01,4.912569444444444571e+02,3.739704433497536797e+02,3.180232558139534831e+02,3.281269841269841550e+02,1.733181818181818130e+02,1.671122807017543721e+02,1.869378238341969052e+02,4.685854922279792731e+02,4.502912280701754639e+02,3.923024390243902531e+02,3.826726618705035889e+02,1.524940476190476204e+02,1.538264462809917461e+02,1.397747524752475385e+02,1.831428571428571317e+01,3.186440677966101642e+00,4.793432835820895548e+02,4.938924731182795540e+02,9.394240837696335689e+01,4.793432835820895548e+02,4.782472527472527304e+02,4.579908256880734143e+02,2.095025641025640937e+02,2.023474903474903499e+02,4.425882352941176237e+02,2.199798657718120865e+02,2.267373737373737299e+02,2.339948453608247405e+02,9.510843373493976571e+01,3.996894409937888071e+01,5.352100840336134269e+01,6.149606299212598159e+00,2.361935483870967900e+01,1.590648967551622377e+02,1.459531250000000000e+02,3.211071428571428328e+02,3.105090909090909008e+02,1.121792828685259025e+02,9.853201970443349467e+01,1.265479452054794507e+02,2.405200000000000102e+02,1.998827586206896569e+02,1.300065359477124218e+02,1.167627118644067821e+02,1.491119402985074487e+02,1.869378238341969052e+02,1.733181818181818130e+02,3.148165680473372845e+02,3.011739130434782510e+02,3.180232558139534831e+02,4.288131487889273217e+02,4.243654822335025187e+02,1.397747524752475385e+02,1.213671497584541044e+02,6.255897435897436054e+01,2.354749999999999943e+02,3.240758293838862869e+01,2.466433566433566327e+01,2.469900990099010016e+02,2.354749999999999943e+02,3.719036144578313383e+02,3.832600896860986381e+02,1.515300000000000011e+02,1.732024793388429771e+02,1.712448979591836746e+02,1.944977168949771738e+02,1.863666666666666742e+02,6.020000000000000284e+01,5.044961240310077244e+01,7.175000000000000000e+01,1.180128205128205110e+02,6.149606299212598159e+00,2.361935483870967900e+01,4.426829268292682684e+01,2.580742049469964741e+02,6.320000000000000284e+01,7.427879799666109761e+01,4.611006289308176065e+01,7.586956521739130821e+00,2.242580645161290320e+01,2.912162162162162105e+01,3.636842105263158231e+01,2.087586206896551744e+01,1.811541095890410986e+02,1.968414634146341484e+02,1.998827586206896569e+02,1.379416666666666629e+02,3.636842105263158231e+01,4.425882352941176237e+02,4.579908256880734143e+02,1.114856115107913723e+02,9.285185185185184764e+01,4.561999999999999886e+02,6.734170854271356177e+01,2.339948453608247405e+02,2.469900990099010016e+02,2.441549295774647987e+02,2.267373737373737299e+02,1.592647058823529278e+02,1.732024793388429771e+02,1.835789473684210407e+02,1.863666666666666742e+02,3.731736526946107801e+01,3.892405063291139555e+01,4.795454545454545325e+01,3.052631578947368496e+01,1.576073752711496638e+02,1.112171717171717233e+02,7.427879799666109761e+01,2.029017857142857224e+02,1.825636363636363626e+02,1.265479452054794507e+02,1.998827586206896569e+02,1.968414634146341484e+02,8.180707395498392032e+01,9.344047619047618980e+01,1.167627118644067821e+02,8.180707395498392032e+01,1.026727272727272720e+02,3.037726161369193392e+02,3.025277777777777715e+02,2.226008968609865519e+02,1.292825396825396922e+02,1.103400000000000034e+02,4.579908256880734143e+02,4.425882352941176237e+02,4.579908256880734143e+02,2.354749999999999943e+02,2.199798657718120865e+02,1.464155844155844193e+02,9.012093023255813762e+01,7.976000000000000512e+01,9.012093023255813762e+01,7.175000000000000000e+01,7.976000000000000512e+01,7.198876404494382086e+01,2.331808510638297776e+02,4.328212121212121133e+02,7.427879799666109761e+01,9.853201970443349467e+01,1.232513089005235543e+02,1.265479452054794507e+02,9.853201970443349467e+01,3.541312217194570167e+02,4.612812500000000000e+02,1.654791666666666572e+02,4.912569444444444571e+02,4.936850393700787549e+02,4.243654822335025187e+02,3.518457300275482424e+01,3.923024390243902531e+02,4.056490384615384528e+02,3.826726618705035889e+02,3.826726618705035889e+02,1.213671497584541044e+02,1.397747524752475385e+02,2.466433566433566327e+01,8.296052631578946901e+00,9.285185185185184764e+01,2.267373737373737299e+02,2.199798657718120865e+02,2.601052631578947398e+02,2.170260869565217376e+02,3.189513888888889142e+02,1.474242424242424221e+01,2.087586206896551744e+01,6.138848920863309644e+01,3.636842105263158231e+01,2.912162162162162105e+01,8.180707395498392032e+01,2.226008968609865519e+02,3.148165680473372845e+02,4.464893617021276384e+01,3.518457300275482424e+01,1.506388888888888857e+02,1.869378238341969052e+02,1.671122807017543721e+02,1.524940476190476204e+02,3.876939655172413950e+02,3.900833333333333144e+02,1.114856115107913723e+02,4.425882352941176237e+02,1.985695652173913004e+02,3.052631578947368496e+01,7.258064516129032029e+00,6.340526315789473699e+01,4.328212121212121133e+02,9.344047619047618980e+01,1.026727272727272720e+02,1.811541095890410986e+02,8.180707395498392032e+01,1.103400000000000034e+02,1.236126126126126081e+02,1.101210191082802510e+02,4.425882352941176237e+02,1.712448979591836746e+02,6.734170854271356177e+01,6.303030303030303116e+01,8.153953488372093261e+01,6.149606299212598159e+00,2.361935483870967900e+01,2.628767123287670984e+02,3.731736526946107801e+01,4.795454545454545325e+01,3.892405063291139555e+01,4.426829268292682684e+01,9.088839285714286120e+01,1.149717741935483843e+02,7.357664233576642232e+00,3.281269841269841550e+02,3.034214559386973065e+02,2.892904564315352900e+02,3.518457300275482424e+01,6.329299363057324967e+01,4.793432835820895548e+02,1.114856115107913723e+02,4.089367816091954069e+02,3.240758293838862869e+01,2.023474903474903499e+02,1.944977168949771738e+02,1.863666666666666742e+02,1.732024793388429771e+02,2.441549295774647987e+02,2.187813765182186216e+02,2.668670212765957217e+02,2.529880239520958014e+02,7.175000000000000000e+01,6.020000000000000284e+01,2.331808510638297776e+02,1.860239234449760772e+02,3.052631578947368496e+01,1.265479452054794507e+02,1.232513089005235543e+02,7.427879799666109761e+01,6.320000000000000284e+01,2.398952380952380850e+02,2.283579766536965110e+02,1.998827586206896569e+02,3.037726161369193392e+02,1.538264462809917461e+02,1.397747524752475385e+02,1.624545454545454675e+02,1.114856115107913723e+02,2.354749999999999943e+02,1.712448979591836746e+02,1.515300000000000011e+02,7.402158273381294862e+01,6.138848920863309644e+01,2.226008968609865519e+02,6.149606299212598159e+00,3.052631578947368496e+01,1.262374301675977648e+02,1.232513089005235543e+02,1.265479452054794507e+02,7.427879799666109761e+01,2.087586206896551744e+01,1.474242424242424221e+01,2.912162162162162105e+01,1.126064516129032285e+02,1.292825396825396922e+02,1.733181818181818130e+02,1.869378238341969052e+02,2.207355072463768124e+02,7.798604651162790447e+01,9.229535864978902282e+01,3.240758293838862869e+01,8.180707395498392032e+01,8.169082125603864597e+01,9.467193675889328119e+01,1.524940476190476204e+02,6.255897435897436054e+01,1.538264462809917461e+02,1.624545454545454675e+02,1.397747524752475385e+02,6.303030303030303116e+01,3.240758293838862869e+01,1.515300000000000011e+02,2.668670212765957217e+02,1.835789473684210407e+02,1.863666666666666742e+02,6.303030303030303116e+01,9.285185185185184764e+01,6.734170854271356177e+01
